,X.2,X.1,SS,X,X.LCC,Y.LCC,LandCover_NonVeg_v1,LandCover_Veg_v1,LandCover_VegNonTreed_v1,LandCover_VegTreed_v1,Species_Abie_Ama_v1,Species_Abie_Bal_v1,Species_Abie_Las_v1,Species_Abie_Spp_v1,Species_Acer_Mac_v1,Species_Acer_Neg_v1,Species_Acer_Pen_v1,Species_Acer_Rub_v1,Species_Acer_Sac_v1,Species_Acer_Sah_v1,Species_Acer_Spi_v1,Species_Acer_Spp_v1,Species_Alnu_Rub_v1,Species_Alnu_Spp_v1,Species_Arbu_Men_v1,Species_Betu_All_v1,Species_Betu_Pap_v1,Species_Betu_Pop_v1,Species_Betu_Spp_v1,Species_Carp_Car_v1,Species_Cary_Cor_v1,Species_Cham_Noo_v1,Species_Fagu_Gra_v1,Species_Frax_Ame_v1,Species_Frax_Nig_v1,Species_Frax_Pen_v1,Species_Genc_Spp_v1,Species_Genh_Spp_v1,Species_Jugl_Cin_v1,Species_Jugl_Nig_v1,Species_Juni_Vir_v1,Species_Lari_Lar_v1,Species_Lari_Lya_v1,Species_Lari_Occ_v1,Species_Lari_Spp_v1,Species_Malu_Spp_v1,Species_Ostr_Vir_v1,Species_Pice_Abi_v1,Species_Pice_Eng_v1,Species_Pice_Gla_v1,Species_Pice_Mar_v1,Species_Pice_Rub_v1,Species_Pice_Sit_v1,Species_Pice_Spp_v1,Species_Pinu_Alb_v1,Species_Pinu_Ban_v1,Species_Pinu_Con_v1,Species_Pinu_Mon_v1,Species_Pinu_Pon_v1,Species_Pinu_Res_v1,Species_Pinu_Spp_v1,Species_Pinu_Str_v1,Species_Pinu_Syl_v1,Species_Popu_Bal_v1,Species_Popu_Gra_v1,Species_Popu_Spp_v1,Species_Popu_Tre_v1,Species_Popu_Tri_v1,Species_Prun_Pen_v1,Species_Prun_Ser_v1,Species_Pseu_Men_v1,Species_Quer_Alb_v1,Species_Quer_Mac_v1,Species_Quer_Rub_v1,Species_Quer_Spp_v1,Species_Sali_Spp_v1,Species_Sorb_Ame_v1,Species_Thuj_Occ_v1,Species_Thuj_Pli_v1,Species_Tili_Ame_v1,Species_Tsug_Can_v1,Species_Tsug_Het_v1,Species_Tsug_Mer_v1,Species_Tsug_Spp_v1,Species_Ulmu_Ame_v1,SpeciesGroups_Broadleaf_Spp_v1,SpeciesGroups_Needleleaf_Spp_v1,SpeciesGroups_Unknown_Spp_v1,Structure_Biomass_Branch_v1,Structure_Biomass_Foliage_v1,Structure_Biomass_StemBark_v1,Structure_Biomass_StemWood_v1,Structure_Biomass_TotalDead_v1,Structure_Biomass_TotalLiveAboveGround_v1,Structure_Stand_Age_v1,Structure_Stand_CrownClosure_v1,Structure_Stand_Height_v1,Structure_Volume_Merch_v1,Structure_Volume_Total_v1,LandCover_NonVeg_v1.G250,LandCover_Veg_v1.G250,LandCover_VegNonTreed_v1.G250,LandCover_VegTreed_v1.G250,Species_Abie_Ama_v1.G250,Species_Abie_Bal_v1.G250,Species_Abie_Las_v1.G250,Species_Abie_Spp_v1.G250,Species_Acer_Mac_v1.G250,Species_Acer_Neg_v1.G250,Species_Acer_Pen_v1.G250,Species_Acer_Rub_v1.G250,Species_Acer_Sac_v1.G250,Species_Acer_Sah_v1.G250,Species_Acer_Spi_v1.G250,Species_Acer_Spp_v1.G250,Species_Alnu_Rub_v1.G250,Species_Alnu_Spp_v1.G250,Species_Arbu_Men_v1.G250,Species_Betu_All_v1.G250,Species_Betu_Pap_v1.G250,Species_Betu_Pop_v1.G250,Species_Betu_Spp_v1.G250,Species_Carp_Car_v1.G250,Species_Cary_Cor_v1.G250,Species_Cham_Noo_v1.G250,Species_Fagu_Gra_v1.G250,Species_Frax_Ame_v1.G250,Species_Frax_Nig_v1.G250,Species_Frax_Pen_v1.G250,Species_Genc_Spp_v1.G250,Species_Genh_Spp_v1.G250,Species_Jugl_Cin_v1.G250,Species_Jugl_Nig_v1.G250,Species_Juni_Vir_v1.G250,Species_Lari_Lar_v1.G250,Species_Lari_Lya_v1.G250,Species_Lari_Occ_v1.G250,Species_Lari_Spp_v1.G250,Species_Malu_Spp_v1.G250,Species_Ostr_Vir_v1.G250,Species_Pice_Abi_v1.G250,Species_Pice_Eng_v1.G250,Species_Pice_Gla_v1.G250,Species_Pice_Mar_v1.G250,Species_Pice_Rub_v1.G250,Species_Pice_Sit_v1.G250,Species_Pice_Spp_v1.G250,Species_Pinu_Alb_v1.G250,Species_Pinu_Ban_v1.G250,Species_Pinu_Con_v1.G250,Species_Pinu_Mon_v1.G250,Species_Pinu_Pon_v1.G250,Species_Pinu_Res_v1.G250,Species_Pinu_Spp_v1.G250,Species_Pinu_Str_v1.G250,Species_Pinu_Syl_v1.G250,Species_Popu_Bal_v1.G250,Species_Popu_Gra_v1.G250,Species_Popu_Spp_v1.G250,Species_Popu_Tre_v1.G250,Species_Popu_Tri_v1.G250,Species_Prun_Pen_v1.G250,Species_Prun_Ser_v1.G250,Species_Pseu_Men_v1.G250,Species_Quer_Alb_v1.G250,Species_Quer_Mac_v1.G250,Species_Quer_Rub_v1.G250,Species_Quer_Spp_v1.G250,Species_Sali_Spp_v1.G250,Species_Sorb_Ame_v1.G250,Species_Thuj_Occ_v1.G250,Species_Thuj_Pli_v1.G250,Species_Tili_Ame_v1.G250,Species_Tsug_Can_v1.G250,Species_Tsug_Het_v1.G250,Species_Tsug_Mer_v1.G250,Species_Tsug_Spp_v1.G250,Species_Ulmu_Ame_v1.G250,SpeciesGroups_Broadleaf_Spp_v1.G250,SpeciesGroups_Needleleaf_Spp_v1.G250,SpeciesGroups_Unknown_Spp_v1.G250,Structure_Biomass_Branch_v1.G250,Structure_Biomass_Foliage_v1.G250,Structure_Biomass_StemBark_v1.G250,Structure_Biomass_StemWood_v1.G250,Structure_Biomass_TotalDead_v1.G250,Structure_Biomass_TotalLiveAboveGround_v1.G250,Structure_Stand_Age_v1.G250,Structure_Stand_CrownClosure_v1.G250,Structure_Stand_Height_v1.G250,Structure_Volume_Merch_v1.G250,Structure_Volume_Total_v1.G250,LandCover_NonVeg_v1.G750,LandCover_Veg_v1.G750,LandCover_VegNonTreed_v1.G750,LandCover_VegTreed_v1.G750,Species_Abie_Ama_v1.G750,Species_Abie_Bal_v1.G750,Species_Abie_Las_v1.G750,Species_Abie_Spp_v1.G750,Species_Acer_Mac_v1.G750,Species_Acer_Neg_v1.G750,Species_Acer_Pen_v1.G750,Species_Acer_Rub_v1.G750,Species_Acer_Sac_v1.G750,Species_Acer_Sah_v1.G750,Species_Acer_Spi_v1.G750,Species_Acer_Spp_v1.G750,Species_Alnu_Rub_v1.G750,Species_Alnu_Spp_v1.G750,Species_Arbu_Men_v1.G750,Species_Betu_All_v1.G750,Species_Betu_Pap_v1.G750,Species_Betu_Pop_v1.G750,Species_Betu_Spp_v1.G750,Species_Carp_Car_v1.G750,Species_Cary_Cor_v1.G750,Species_Cham_Noo_v1.G750,Species_Fagu_Gra_v1.G750,Species_Frax_Ame_v1.G750,Species_Frax_Nig_v1.G750,Species_Frax_Pen_v1.G750,Species_Genc_Spp_v1.G750,Species_Genh_Spp_v1.G750,Species_Jugl_Cin_v1.G750,Species_Jugl_Nig_v1.G750,Species_Juni_Vir_v1.G750,Species_Lari_Lar_v1.G750,Species_Lari_Lya_v1.G750,Species_Lari_Occ_v1.G750,Species_Lari_Spp_v1.G750,Species_Malu_Spp_v1.G750,Species_Ostr_Vir_v1.G750,Species_Pice_Abi_v1.G750,Species_Pice_Eng_v1.G750,Species_Pice_Gla_v1.G750,Species_Pice_Mar_v1.G750,Species_Pice_Rub_v1.G750,Species_Pice_Sit_v1.G750,Species_Pice_Spp_v1.G750,Species_Pinu_Alb_v1.G750,Species_Pinu_Ban_v1.G750,Species_Pinu_Con_v1.G750,Species_Pinu_Mon_v1.G750,Species_Pinu_Pon_v1.G750,Species_Pinu_Res_v1.G750,Species_Pinu_Spp_v1.G750,Species_Pinu_Str_v1.G750,Species_Pinu_Syl_v1.G750,Species_Popu_Bal_v1.G750,Species_Popu_Gra_v1.G750,Species_Popu_Spp_v1.G750,Species_Popu_Tre_v1.G750,Species_Popu_Tri_v1.G750,Species_Prun_Pen_v1.G750,Species_Prun_Ser_v1.G750,Species_Pseu_Men_v1.G750,Species_Quer_Alb_v1.G750,Species_Quer_Mac_v1.G750,Species_Quer_Rub_v1.G750,Species_Quer_Spp_v1.G750,Species_Sali_Spp_v1.G750,Species_Sorb_Ame_v1.G750,Species_Thuj_Occ_v1.G750,Species_Thuj_Pli_v1.G750,Species_Tili_Ame_v1.G750,Species_Tsug_Can_v1.G750,Species_Tsug_Het_v1.G750,Species_Tsug_Mer_v1.G750,Species_Tsug_Spp_v1.G750,Species_Ulmu_Ame_v1.G750,SpeciesGroups_Broadleaf_Spp_v1.G750,SpeciesGroups_Needleleaf_Spp_v1.G750,SpeciesGroups_Unknown_Spp_v1.G750,Structure_Biomass_Branch_v1.G750,Structure_Biomass_Foliage_v1.G750,Structure_Biomass_StemBark_v1.G750,Structure_Biomass_StemWood_v1.G750,Structure_Biomass_TotalDead_v1.G750,Structure_Biomass_TotalLiveAboveGround_v1.G750,Structure_Stand_Age_v1.G750,Structure_Stand_CrownClosure_v1.G750,Structure_Stand_Height_v1.G750,Structure_Volume_Merch_v1.G750,Structure_Volume_Total_v1.G750,YYYY,latitude,longitude,EASTING,NORTHING,Patch.Size..ha.,Treatment,WhiteSpruce,whitespruce.s,whitespruce.s.2,Age,age.s,age.s.2,YEAR,AREA150.conventional.seismic,PROP150.conventional.seismic,MEANAGE.150.conventional.seismic,AREA565.conventional.seismic,PROP565.conventional.seismic,MEANAGE.565.conventional.seismic,NEAR.DIST.conventional.seismic,AREA150.low.impact.seismic,PROP150.low.impact.seismic,MEANAGE.150.low.impact.seismic,AREA565.low.impact.seismic,PROP565.low.impact.seismic,MEANAGE.565.low.impact.seismic,NEAR.DIST.low.impact.seismic,AREA150.pipeline,PROP150.pipeline,MEANAGE.150.pipeline,AREA565.pipeline,PROP565.pipeline,MEANAGE.565.pipeline,NEAR.DIST.pipeline,AREA150.transmission.line,PROP150.transmission.line,MEANAGE.150.transmission.line,AREA565.transmission.line,PROP565.transmission.line,MEANAGE.565.transmission.line,NEAR.DIST.transmission.line,AREA150.paved.road,PROP150.paved.road,MEANAGE.150.paved.road,AREA565.paved.road,PROP565.paved.road,MEANAGE.565.paved.road,NEAR.DIST.paved.road,AREA150.gravel.road,PROP150.gravel.road,MEANAGE.150.gravel.road,AREA565.gravel.road,PROP565.gravel.road,MEANAGE.565.gravel.road,NEAR.DIST.gravel.road,AREA150.unimproved.road,PROP150.unimproved.road,MEANAGE.150.unimproved.road,AREA565.unimproved.road,PROP565.unimproved.road,MEANAGE.565.unimproved.road,NEAR.DIST.unimproved.road,AREA150.truck.trail,PROP150.truck.trail,MEANAGE.150.truck.trail,AREA565.truck.trail,PROP565.truck.trail,MEANAGE.565.truck.trail,NEAR.DIST.truck.trail,AREA150.active.well,PROP150.active.well,MEANAGE.150.active.well,AREA565.active.well,PROP565.active.well,MEANAGE.565.active.well,NEAR.DIST.active.well,AREA150.abandoned.well,PROP150.abandoned.well,MEANAGE.150.abandoned.well,AREA565.abandoned.well,PROP565.abandoned.well,MEANAGE.565.abandoned.well,NEAR.DIST.abandoned.well,AREA150.industrial,PROP150.industrial,MEANAGE.150.industrial,AREA565.industrial,PROP565.industrial,MEANAGE.565.industrial,NEAR.DIST.industrial,AREA150.mine,PROP150.mine,MEANAGE.150.mine,AREA565.mine,PROP565.mine,MEANAGE.565.mine,NEAR.DIST.mine,AREA150.residential,PROP150.residential,MEANAGE.150.residential,AREA565.residential,PROP565.residential,MEANAGE.565.residential,NEAR.DIST.residential,AREA150.cultivation,PROP150.cultivation,MEANAGE.150.cultivation,AREA565.cultivation,PROP565.cultivation,MEANAGE.565.cultivation,NEAR.DIST.cultivation,AREA150.harvest,PROP150.harvest,MEANAGE.150.harvest,AREA565.harvest,PROP565.harvest,MEANAGE.565.harvest,NEAR.DIST.harvest,harvest.dist.s,harvest.dist.cen,harvest.dist2,harvest.dist05,harvest.dist.i,road.dist.s,road.dist.cen,road.dist2,road.dist05,road.dist.i,pipeline.dist.s,pipeline.dist.cen,pipeline.dist2,pipeline.dist05,pipeline.dist.i,seismic.dist.s,seismic.dist.cen,seismic.dist2,seismic.dist05,seismic.dist.i,weights250
1,1,1,CL:C-001-1:1,1,-1138069.179,7443335.975,0,100,23,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.283333302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346666664,0,0,0,0,0,0,0,3.733333349,3.123333216,0,0,0,0,0,0,0,0,0,0,0,0,8.563333511,0,0,79.00999451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85666656,7.203333378,0.943333328,12.13000011,3.533333302,18.55333328,82.73332977,12.81999969,116.9466629,67.73332977,64.7666626,19.24333382,157.1633301,195.5599976,0.177304,99.82269287,9.919037819,89.90365601,0,0.253250301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206528187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391473532,0,0,0,0,0,0,0,13.96404839,9.722384453,0,0,0,0,4.628534794,0.2774297,0,0,0,0,0,0,4.676179886,0,0.0239226,62.02371216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.93034363,31.23712158,0.833429754,8.727007866,3.148916245,13.53461456,60.71270752,16.00323486,86.12236023,74.19734955,57.25083923,18.83956718,103.8057938,145.2312164,2.376252651,97.62374878,12.00518417,85.61856079,0,0.271481872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690762341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.201350689,0,0,0,0,0,0,0,14.33641529,20.74647903,0,0,0,0,6.749577522,0.617992938,0,0,0,0,0,0,3.523095131,0,0.016512953,43.95093918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18130875,48.92329788,2.371204138,6.768389225,3.015115023,9.649936676,45.38388062,13.78684425,64.81695557,75.17360687,50.80728149,16.25552177,75.92501068,110.79319,2001,55.279564,-113.529182,339357,6128816,1,Control,3.733333349,0.070329672,0.004946263,59.73332977,0.632054129,0.017438293,1993,0,0,NA,4190.290195,0.004180397,10,318.8905493,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,1,0.5,0.25,1,1,1,0.5,0.25,1,1,1,0.5,0.25,1,1,0.318890549,-0.181109451,0.032800633,0.564703948,3.135872174,0
2,2,2,CL:C-001-2:1,2,-1135347.371,7440919.175,0,100,10.33333302,89.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526666701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.809999943,0,0,0,0,0,0,0,0,0,0,0,0,0,18.47999954,0,0,72.84333038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.84999847,7.809999943,0.346666664,11.53999996,2.980000019,18.69666672,78.65333557,13.1133337,111.8700027,70.25666809,67.26000214,20.4066658,137.5566711,190.8733368,0.632628024,99.36737061,8.642541885,90.72483063,0,0.693905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702279031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437690645,0,0,0,0,0,0,0,19.81649971,2.237672329,0,0,0,0,2.123670816,0.199323356,0,0,0,0,0,0,10.43488503,0,0.010159809,62.79629517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.94361877,25.50876236,0.549832582,11.90996075,4.081819057,17.31881142,80.12772369,14.50847149,113.4394684,81.56242371,63.64556503,21.81693268,148.1773834,197.7372131,2.025196791,97.97480011,8.9130373,89.06176758,0,0.854406476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.200090647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498086214,0,0,0,0,0,0,0,18.10625076,4.957906723,0,0,0,0,2.444608927,0.33845672,0,0,0,0,0,0,9.110468864,0,0.021744909,58.89742661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.2297287,28.19971657,1.376919627,10.89360905,3.945808887,15.5613966,72.98439789,13.661623,103.3860168,78.6290741,62.11843109,20.43227577,131.7079315,178.2432556,2001,55.265496,-113.47571,342697,6127129,1,Control,7.809999943,0.147127161,0.021646402,62.25666809,0.658754238,0.025202908,1993,0,0,NA,6516.467253,0.006501082,10,230.3354003,0,0,NA,0,0,NA,1000,0,0,NA,27319.32636,0.027254828,4.57678294,184.8505002,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,4608.879682,0.004597999,2.289486181,1000,0,0,NA,5046.15272,0.005034239,3,205.2796421,0,0,NA,0,0,NA,846.9116273,0,0,NA,14863.84728,0.014828755,21,346.477235,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,1,0.5,0.25,1,1,1,0.5,0.25,1,1,0.1848505,-0.3151495,0.099319207,0.429942438,5.409777084,0.2303354,-0.2696646,0.072718996,0.479932704,4.341495049,0
3,3,3,CL:C-001-3:1,3,-1134573.903,7436581.249,0,100,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.906666517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.886666536,11.56333351,0,0,0,0,0,1.113333344,0,0,0,0,0,0,0.24666667,0,0,80.16666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.31999969,15.56333351,0.116666667,8.930000305,3.463333368,15.80666637,64.95666504,11.09000015,93.15666962,66.97000122,68.50666809,18.49333382,84.55332947,144.3866577,0.039213922,99.96078491,3.1227355,96.83805084,0,0.506016254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835700154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351515621,0,0,0,0,0,0,0,29.08979607,11.48327827,0,0,0,0,3.486029387,0.362303823,0,0,0,0.002669654,0,0,3.182193041,0,0,50.31612778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.33402252,45.28160858,0.385521203,10.43151855,4.924632072,14.14456081,69.064888,11.88736439,98.56652069,88.56880951,64.72393799,20.74571419,118.1537094,173.2546997,0.279775232,99.72022247,4.067955017,95.65226746,0,0.465634674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703527749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.321097851,0,0,0,0,0,0,0,28.20905876,19.41042328,0,0,0,0,4.6080966,0.388358057,0,0,0,0.090563469,0,0,3.044718742,0,0.002559637,38.08744049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.83824539,57.49323273,0.644797444,9.085820198,4.802500725,11.29731274,57.47597504,11.60406303,82.66242981,88.74391174,60.7522316,18.84446716,99.06512451,148.2589111,2001,55.229776,-113.443937,344576,6123084,1,Control,2.886666536,0.054379905,0.002957174,58.97000122,0.623977148,0.015370333,1993,1742.021795,0.024657067,10,6764.224038,0.006748254,10,34.58325645,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,757.8901324,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,1,0.5,0.25,1,1,1,0.5,0.25,1,1,1,0.5,0.25,1,1,0.034583256,-0.465416744,0.216612745,0.18596574,28.91572693,0
4,4,4,CL:C-010-1:1,4,-1138204.071,7443141.134,0,100,6.333333492,93.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526666701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.403333426,0.956666648,0,0,0,0,0,0,0,0,0,0,0,0,3.533333302,0,0,92.38666534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.44667053,3.359999895,0.193333328,10.15999985,2.626666784,18.55666733,76.0166626,17.15333366,107.3566666,72.08999634,62.33333206,20.91666603,124.2733307,175.9799957,0.288759172,99.71124268,8.621831894,91.08940887,0,0.406496435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050178647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.486274242,0,0,0,0,0,0,0,13.02322865,10.28570747,0,0,0,0,6.792047024,0.41211611,0,0,0,0,0,0,4.095864773,0,0.022054102,58.70155716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.86965561,35.40586853,0.725678802,8.539073944,3.02537632,13.24443722,59.6542244,16.81428528,84.4622879,74.06319427,56.91136169,18.1219101,103.2362518,142.1746216,2.735766649,97.26423645,11.70649242,85.55773926,0,0.317468643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739198089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.750380516,0,0,0,0,0,0,0,15.27062035,17.50884819,0,0,0,0,6.773808479,0.57737416,0,0,0,0,0,0,3.902875185,0,0.01885003,46.34483719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.00576019,46.19850159,2.241102457,7.216986179,3.087152004,10.35798836,48.65302658,13.88823223,69.31466675,76.00923157,51.56136322,16.88427162,82.84371185,118.7023468,2001,55.277374,-113.529862,339305,6128574,10,Control,2.403333426,0.045274728,0.002049801,64.08999634,0.678153168,0.031738551,1993,1328.446639,0.018803208,10,5461.841118,0.005448946,10,87.76328372,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,1,0.5,0.25,1,1,1,0.5,0.25,1,1,1,0.5,0.25,1,1,0.087763284,-0.412236716,0.16993911,0.296248686,11.39428651,0
5,5,5,CL:C-010-1:2,5,-1138260.181,7442953.112,0,100,0,100,0,2.193333387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.059999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.91666603,2.130000114,0,0,0,0,0,0.526666701,0,0,0,0,0,0,11.80000019,0,0.086666666,53.29000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.23666382,30.76666641,0,16.11999893,5.510000229,21.75,107.793335,15.89666653,151.1766663,92.57666779,92.17333221,22.86333275,220.9966736,267.1066589,0.433369488,99.5666275,7.739675045,91.8269577,0,0.849943101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.049001813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.280928135,0,0,0,0,0,0,0,18.77142906,13.42155266,0,0,0,0,6.41434145,0.280608505,0,0,0,0,0,0,4.499112606,0,0.032156821,49.64383316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.22410583,44.01880264,0.758424282,9.632361412,3.901814461,13.68333435,65.21709442,14.9827776,92.43539429,83.83737946,60.79137802,19.10447311,118.8981171,159.469574,1.741293669,98.25870514,11.24440575,87.01429749,0,0.362236619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746182501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.278067589,0,0,0,0,0,0,0,16.49833679,15.01583481,0,0,0,0,6.499956131,0.45404312,0,0,0,0,0,0,4.3326478,0,0.018915126,48.71149826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.80924225,44.10847473,1.860198736,7.688360214,3.214407682,11.11092758,51.92250824,14.01821327,73.93560028,77.20339203,53.41300201,17.58311844,88.95881653,126.6880035,2001,55.275528,-113.530012,339288,6128369,10,Control,25.91666603,0.488226059,0.238364685,84.57666779,0.894928046,0.155968161,1993,2414.125581,0.034170213,10,6660.487004,0.006644762,10,48.33713701,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,885.9868246,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,1,0.5,0.25,1,1,1,0.5,0.25,1,1,1,0.5,0.25,1,1,0.048337137,-0.451662863,0.203999342,0.219857083,20.68802709,0
